,percent,Provider,diameter,average path length,clustering,average degree,soglia percolativa,GCsize
264,55,Wind,2,1.9566266854164944,0.8975145042282322,47.667272727272724,251.26131899149408,1.0
265,56,Wind,2,1.9579152471583947,0.8966760198659112,45.283194057567314,240.4124256715194,1.0
266,57,Wind,2,1.957457774029564,0.8964805767501176,44.79696394686907,236.80913249745848,1.0
267,58,Wind,2,1.9568483798367124,0.8972562864479132,44.446168768186226,233.70666026536313,1.0
268,59,Wind,2,1.9582505792783846,0.896547284156939,42.041666666666664,223.12497050356316,1.0
269,60,Wind,2,1.9576596095910197,0.8972767152592728,41.662944162436546,219.70466396997907,1.0
270,61,Wind,2,1.9572474099008959,0.8984667437537828,41.08523908523909,217.26859629592144,1.0
271,62,Wind,2,1.95688376919601,0.8978077451333849,40.443024494142705,212.46202864967347,1.0
272,63,Wind,2,1.9590736631111747,0.8982917836666204,37.44759825327511,204.94163605620665,1.0
273,64,Wind,2,1.9583506997624776,0.8988446338761084,37.151175811870104,201.73553170966963,1.0
274,65,Wind,2,1.9588323214687249,0.8975216086673222,35.774712643678164,192.69438375530135,1.0
275,66,Wind,2,1.9584516064206587,0.8974202293425224,35.149940968122785,189.3229208652425,1.0
276,67,Wind,2,1.9582718918472555,0.8974611840424652,34.342233009708735,186.06869743444767,1.0
277,68,Wind,2,1.9571535580524344,0.8970840294663004,34.27715355805243,182.34149184149183,1.0
278,69,Wind,2,1.9561625525635808,0.896675691050773,34.06169665809769,178.39924528301884,1.0
279,70,Wind,2,1.9555571170095034,0.8976174607416382,33.50993377483444,175.46632411067193,1.0
280,71,Wind,2,1.9572596861848055,0.8978319047513209,31.243169398907103,170.2305203323131,1.0
281,72,Wind,2,1.9587028758576175,0.8956086960529918,29.23836389280677,158.7013024602026,1.0
282,73,Wind,2,1.9578983209550764,0.8967250484546374,28.839650145772595,155.0451880307319,1.0
283,74,Wind,2,1.956829024893713,0.8963323846502211,28.579185520361992,151.32288368165504,1.0
284,75,Wind,2,1.956802621283255,0.8992769697268959,27.603125,149.47152722744258,1.0
285,76,Wind,2,1.9570870782378076,0.8994809092415873,26.434359805510535,145.06560392397301,1.0
286,77,Wind,2,1.9588180852936334,0.9006888577202422,24.420875420875422,142.80049634633943,1.0
287,78,Wind,2,1.9601437920545672,0.9010219272627139,22.718038528896674,136.18424298489055,1.0
288,79,Wind,2,1.960154258797155,0.9043198348157081,21.795620437956206,133.7168452779638,1.0
289,80,Wind,3,1.9944747364594693,0.8930223344081276,18.48,110.67532467532467,1.0
290,81,Wind,3,1.9972326263807048,0.8911569272382802,16.92828685258964,104.36455636620381,1.0
291,82,Wind,3,1.9978074964404573,0.8945194582692717,16.60125260960334,101.28596579476863,1.0
292,83,Wind,3,2.0013880855986117,0.8965273136839843,15.478070175438596,99.00141683196372,1.0
293,84,Wind,3,2.000940894705329,0.8970317557213336,14.74364896073903,96.05858395989975,1.0
294,85,Wind,4,2.1413322201681675,0.872388722837617,12.463414634146341,75.32681017612525,0.9975609756097561
295,86,Wind,7,2.1195190852980947,0.855012455433196,11.51421188630491,73.13016157989227,0.9844961240310077
296,87,Wind,7,2.120515847788575,0.8559007510938974,11.175824175824175,69.62782694198624,0.9835164835164835
297,88,Wind,7,2.11645678799379,0.8555057974435126,10.838709677419354,67.09686147186147,0.9824046920821115
298,89,Wind,7,2.1138424300140866,0.854421793078656,10.553459119496855,64.12216924910608,0.9811320754716981
299,90,Wind,7,2.1274760751758333,0.8330217818881411,9.023728813559321,54.10593538692713,0.9796610169491525
300,91,Wind,7,2.1128445843281964,0.8317463542940755,8.404411764705882,51.99825021872266,0.9779411764705882
301,92,Wind,7,2.1265707993263376,0.7682750647712993,7.261044176706827,50.71570796460177,0.9759036144578314
302,93,Wind,6,2.1218879056047197,0.7440792738670202,7.017699115044247,48.44514501891551,0.9778761061946902
303,94,Wind,8,1.245866458567039,0.5714963337816036,4.177339901477833,23.132075471698112,0.6798029556650246
304,95,Wind,5,0.8343885785226567,0.4957499421247485,3.466666666666667,22.060897435897434,0.6
305,96,Wind,7,0.7528172464478197,0.3506825232353224,2.394904458598726,10.510638297872342,0.5159235668789809
306,97,Wind,7,0.8140500504993828,0.3310364386856924,2.253731343283582,10.165562913907284,0.5373134328358209
307,98,Wind,5,0.10663390663390664,0.1869133869133869,1.2432432432432432,4.376811594202899,0.18018018018018017
308,99,Wind,3,0.09090909090909091,0.13357438016528925,1.1136363636363635,4.16326530612245,0.17045454545454544
309,100,Wind,3,0.07596153846153846,0.12034188034188036,0.676923076923077,4.181818181818182,0.2
310,101,Wind,2,0.030197444831591175,0.06825396825396826,0.47619047619047616,2.5,0.14285714285714285
311,102,Wind,1,0.005847953216374269,0.0,0.10526315789473684,1.0,0.10526315789473684
312,0,Tre,2,1.970320318003939,0.8802445620268542,41.37347670250896,239.4186360801164,1.0
313,1,Tre,2,1.9701657076448933,0.8806492688517877,41.201157742402316,238.46132771338247,1.0
314,2,Tre,2,1.9698610416960345,0.8805802955875176,41.23009495982469,236.9198143292467,1.0
315,3,Tre,2,1.9708019027092927,0.8800167788268766,39.56342182890855,232.10024604831497,1.0
316,4,Tre,2,1.9706598102652935,0.8802119851897169,39.374534623976174,230.790015128593,1.0
317,5,Tre,2,1.9703989092369751,0.8800535901432012,39.33984962406015,228.90157104086236,1.0
318,6,Tre,2,1.9706180344478217,0.8798075060968268,38.666666666666664,226.69405388421964,1.0
319,7,Tre,2,1.9703609885634379,0.8799625930677705,38.61963190184049,225.15841938046069,1.0
320,8,Tre,2,1.9700358474591537,0.8796191240917185,38.65375677769171,223.6762454410645,1.0
321,9,Tre,2,1.9697684934981856,0.8794965179140559,38.605633802816904,221.88244355263691,1.0
322,10,Tre,2,1.9700918096762896,0.8806996228728684,37.80395256916996,220.94002760235878,1.0
323,11,Tre,2,1.969828609955486,0.8809227531667918,37.7444089456869,219.23738784492974,1.0
324,12,Tre,2,1.9696925839145385,0.8810760117114785,37.520581113801455,217.75451729478573,1.0
325,13,Tre,2,1.9694909611479177,0.881822156110952,37.37357259380098,216.61379310344827,1.0
326,14,Tre,2,1.9692019078247478,0.8820057997826258,37.32728771640561,215.12535889394405,1.0
327,15,Tre,2,1.969239644147901,0.8825129277858641,36.88166666666667,214.08554385647793,1.0
328,16,Tre,2,1.9689298485134772,0.8830685952554556,36.84919966301601,213.02295381801554,1.0
329,17,Tre,2,1.9686370363270114,0.8832808194052294,36.78875638841567,212.32451956471408,1.0
330,18,Tre,2,1.9687590959042442,0.8838311069639029,36.23944875107666,210.82407187336597,1.0
331,19,Tre,2,1.9684421411408035,0.8837580567951101,36.19686411149826,209.44717716705975,1.0
332,20,Tre,2,1.9683674024349502,0.8841345700445888,35.87136563876652,208.1563098688412,1.0
333,21,Tre,2,1.9680941227354618,0.8840661731797554,35.766488413547236,206.40129578868675,1.0
334,22,Tre,2,1.9679924347234474,0.8843654970261935,35.4643823264202,204.69677091278922,1.0
335,23,Tre,2,1.9678298836782988,0.8841861346174994,35.22627737226277,202.7892664732698,1.0
336,24,Tre,4,2.0587093768081064,0.86391232413814,32.75715604801477,178.6572894351111,0.9953831948291783
337,25,Tre,4,2.058639832842293,0.8637229891180422,32.68971962616823,177.0176110698153,0.9953271028037384
338,26,Tre,4,2.0601204810641898,0.8624912313221001,30.86092715231788,168.7122624156959,0.9952696310312205
339,27,Tre,4,2.0617545174360727,0.8628323821386746,29.92337164750958,166.6437900128041,0.9952107279693486
340,28,Tre,4,2.0562165114461406,0.8593514666588887,29.549951503394762,166.15617409571325,0.9941804073714839
341,29,Tre,4,2.0564741245583433,0.8592419464792267,28.86836935166994,165.75969783585137,0.9941060903732809
342,30,Tre,4,2.0575588194485737,0.8598612559880562,28.53731343283582,163.91889818688983,0.9940298507462687
343,31,Tre,4,2.0583822954981934,0.86008023754617,28.256048387096776,162.06243310738495,0.9939516129032258
344,32,Tre,4,2.0577798387821136,0.8594863779227708,28.24514811031665,160.89657167655145,0.9938712972420838
345,33,Tre,4,2.0587348072817773,0.8599432543518543,28.049689440993788,159.5915264245645,0.9937888198757764
346,34,Tre,4,2.054712231167388,0.8595276181646846,27.792235047219307,158.72944196934228,0.993704092339979
347,35,Tre,4,2.05426324972243,0.8592817109623166,27.604255319148937,156.7085709881301,0.9936170212765958
348,36,Tre,4,2.0550464700688025,0.8594480863559739,27.49730312837109,154.93927030207925,0.9935275080906149
349,37,Tre,4,2.0557519515100386,0.8607837609200675,26.818380743982495,154.7154046997389,0.9934354485776805
350,38,Tre,4,2.0419114564064618,0.8595442810199426,26.521642619311876,153.5939906260462,0.9911209766925638
351,39,Tre,4,2.0467031292848654,0.8605274887257977,26.48198198198198,152.5522197652662,0.9921171171171171
352,40,Tre,4,2.0386322327558024,0.8611324370437277,26.283428571428573,152.026611009653,0.9908571428571429
353,41,Tre,4,2.0380311028831204,0.8615984860390036,26.11368909512761,151.14597956463794,0.9907192575406032
354,42,Tre,4,2.038883147765407,0.8613125948228819,25.691401648998824,149.1575279662571,0.9905771495877503
355,43,Tre,4,2.0404062688021085,0.8599964974753455,24.57894736842105,143.34689507494647,0.9904306220095693
356,44,Tre,4,2.0405879622649317,0.858972214413089,24.369380315917375,141.25039888312725,0.9902794653705954
357,45,Tre,4,2.045512673778022,0.8600681898452801,24.135802469135804,140.13780051150894,0.991358024691358
358,46,Tre,4,2.0446838962693015,0.8616646302823864,23.91969887076537,139.20730172052038,0.9912170639899623
359,47,Tre,4,2.0418132770349517,0.8615892115068092,23.7984693877551,138.21224139779184,0.9910714285714286
360,48,Tre,4,2.0385904627149762,0.861040743705235,23.675745784695202,136.9387531499945,0.9909208819714657
361,49,Tre,4,2.039225801054712,0.8608938546338768,23.477572559366756,135.93245673184984,0.9907651715039578
362,50,Tre,4,2.0408818647614924,0.8629095316026784,22.536912751677853,135.0287075640262,0.9906040268456375
363,51,Tre,4,2.0382513661202184,0.8636027430805722,22.450819672131146,132.65547036631375,0.9904371584699454
364,52,Tre,4,2.034375351095029,0.8655678126658333,22.091794158553547,131.78405943087384,0.9902642559109874
365,53,Tre,4,2.0316557169549756,0.8677190085124252,21.864022662889518,130.6448561803576,0.990084985835694
366,54,Tre,4,2.029051872982509,0.8674771700236129,20.836940836940837,126.74099722991689,0.98989898989899
367,55,Tre,4,2.0251234514424326,0.8678643070753503,20.83529411764706,124.75945793337098,0.9897058823529412
368,56,Tre,4,2.0309980145062605,0.868714222419855,20.776611694152923,122.94400346370328,0.9910044977511244
369,57,Tre,4,2.028674993326496,0.8684630029410058,19.92354740061162,122.00813507290867,0.9908256880733946
370,58,Tre,4,2.027242589703588,0.8665132646054715,19.912636505460217,120.45738013162018,0.9906396255850234
371,59,Tre,4,2.026224362295432,0.8652913785996292,19.595541401273884,119.27758816837314,0.9904458598726115
372,60,Tre,4,2.0263817165858957,0.8655110107942429,19.372357723577235,117.14168205472555,0.9902439024390244
373,61,Tre,4,2.0264232922979972,0.8656555653278445,19.222591362126245,115.19028689941238,0.9900332225913622
374,62,Tre,4,2.02632733908504,0.8646148801926737,19.225806451612904,112.81031437654538,0.9898132427843803
375,63,Tre,4,2.0258514492753625,0.8648806084665543,19.01736111111111,111.56308197918568,0.9895833333333334
376,64,Tre,4,2.023988167101762,0.8640527840068369,17.94671403197158,106.21060965954078,0.9893428063943162
377,65,Tre,4,2.0200298062593145,0.8649262957960678,17.98909090909091,104.29613907418639,0.9890909090909091
378,66,Tre,4,2.0100892187109145,0.8679536841194588,18.130353817504655,103.3126540673788,0.9888268156424581
379,67,Tre,4,2.011319019748077,0.8681734383416105,17.782442748091604,101.83043571581884,0.9885496183206107
380,68,Tre,4,2.0118184260005374,0.8669419358278438,17.416829745596868,100.44696629213485,0.9882583170254403
381,69,Tre,4,2.011094680532997,0.8667599009344704,17.188755020080322,99.06658878504672,0.9879518072289156
382,70,Tre,4,2.0088779074720966,0.8659407131477347,17.150515463917525,97.06588122144747,0.9876288659793815
383,71,Tre,4,2.015410774047285,0.8665277152860832,17.10593220338983,95.49863760217983,0.989406779661017
384,72,Tre,4,2.0156881772602295,0.857793781869786,16.152505446623092,92.99325600215809,0.9891067538126361
385,73,Tre,4,2.0201642565627047,0.8554162595424684,14.295964125560538,85.16060225846925,0.9887892376681614
386,74,Tre,4,2.019855016679497,0.8576897583315881,14.189376443418015,83.20052083333333,0.9884526558891455
387,75,Tre,4,2.017695192635527,0.8480631944530032,13.771428571428572,82.35684647302904,0.9880952380952381
388,76,Tre,4,2.018954018954019,0.8311451679425998,12.191646191646191,74.07174526400645,0.9852579852579852
389,77,Tre,4,2.016119657457279,0.8170164058184255,11.532994923857869,73.40801056338027,0.9847715736040609
390,78,Tre,4,2.010388175162315,0.8220062185143497,11.238845144356956,72.72209248014946,0.984251968503937
391,79,Tre,4,2.0081151522331475,0.8180502383108271,10.532608695652174,71.35964912280703,0.9836956521739131
392,80,Tre,4,2.0009071377417045,0.8212587554450397,10.467605633802817,69.8579117330463,0.9830985915492958
393,81,Tre,4,2.0106669410574334,0.8185766279211227,10.409356725146198,68.24269662921348,0.9853801169590644
394,82,Tre,4,2.0030951145377713,0.8118680025203916,10.310030395136778,67.10082547169812,0.9848024316109423
395,83,Tre,4,2.0154912597950574,0.8116156541236839,10.170886075949367,65.10640945861854,0.9873417721518988
396,84,Tre,4,2.008108757895657,0.7951596681262729,9.788778877887788,64.37963587322994,0.9867986798679867
397,85,Tre,4,2.0052261066698485,0.7930162947278593,8.931034482758621,61.35366795366795,0.9862068965517241
398,86,Tre,4,2.012295296395124,0.7930173531165374,8.8014440433213,59.85972108285479,0.9891696750902527
399,87,Tre,4,2.0098801705265585,0.7817728774313826,8.295454545454545,58.56529680365297,0.9886363636363636
400,88,Tre,4,2.009593625498008,0.7709732791277862,7.697211155378486,57.45445134575569,0.9880478087649402
401,89,Tre,4,1.9955678473921215,0.7481477088881751,7.554621848739496,56.25472747497219,0.9873949579831933
402,90,Tre,4,1.9930555555555556,0.7266503298256923,7.386666666666667,54.25631768953068,0.9866666666666667
403,91,Tre,4,1.9856031476348028,0.7382079802605501,7.188679245283019,53.27952755905512,0.9858490566037735
404,92,Tre,4,1.9716765646413887,0.7329032176225573,7.0954773869346734,51.07648725212465,0.9849246231155779
405,93,Tre,4,1.9615228131357163,0.7336737021713499,7.010752688172043,48.19018404907976,0.9838709677419355
406,94,Tre,4,1.9527490254066406,0.7267007010275435,6.855491329479769,45.709949409780776,0.9826589595375722
407,95,Tre,4,1.950943396226415,0.7232628603802914,6.75,42.83518518518518,0.98125
408,96,Tre,4,1.9486534339763302,0.7067776665058032,6.557823129251701,39.61203319502074,0.9795918367346939
409,97,Tre,4,1.9490517338121423,0.6826353473400196,5.373134328358209,36.349999999999994,0.9776119402985075
410,98,Tre,4,1.925068870523416,0.7040249292550512,5.471074380165289,34.072507552870086,0.9752066115702479
411,99,Tre,4,1.957251644167532,0.6790938089648053,5.185185185185185,31.45714285714286,0.9814814814814815
412,100,Tre,4,1.2192609182530796,0.4882978778914613,3.2,20.131578947368418,0.7684210526315789
413,101,Tre,4,1.264378199337549,0.5151980710983579,3.073170731707317,17.976190476190474,0.7804878048780488
414,102,Tre,6,0.31841432225063937,0.27165684556988906,1.681159420289855,5.689655172413794,0.36231884057971014
415,103,Tre,5,0.2876623376623377,0.31204212454212454,1.6428571428571428,5.304347826086956,0.35714285714285715
416,104,Tre,3,0.21262458471760798,0.2939276485788114,1.3953488372093024,4.1000000000000005,0.32558139534883723
417,105,Tre,3,0.17471264367816092,0.3466666666666667,1.3333333333333333,2.75,0.3
418,106,Tre,2,0.058823529411764705,0.17647058823529413,0.7058823529411765,1.6666666666666665,0.17647058823529413
419,107,Tre,1,0.16666666666666666,0.0,0.5,1.0,0.5
420,0,Roma,2,1.9671778707440641,0.8891666657428096,239.14203375874845,1353.163122594151,1.0
421,1,Roma,2,1.9671831990656499,0.889401594183898,236.74040194040194,1345.6524675044875,1.0
422,2,Roma,2,1.9670393822591203,0.8895728645304203,235.4047319053619,1336.8953610356493,1.0
423,3,Roma,2,1.9669618540737643,0.8894861490342398,233.57969169848678,1326.1669659647791,1.0
424,4,Roma,2,1.9672167268741,0.8893936606627043,229.41734533504786,1308.2944138726482,1.0
425,5,Roma,2,1.9673514908433525,0.8895143459272098,226.12357441894036,1298.261669426785,1.0
426,6,Roma,2,1.9674979466488394,0.8891236066665664,222.76907366885484,1269.5133948275209,1.0
427,7,Roma,2,1.967426719869217,0.889468902506419,220.91198584697037,1262.9239999305946,1.0
428,8,Roma,2,1.9674330530585615,0.8899114151569262,218.5242139770526,1256.2761019995692,1.0
429,9,Roma,2,1.9674259959488702,0.890062658692122,216.2262388913993,1247.6091941211791,1.0
430,10,Roma,2,1.9673905112933945,0.8904662413655606,214.11390284757118,1241.1739907800802,1.0
431,11,Roma,2,1.9672155952329302,0.8905380679195687,212.9019245573518,1232.8050648033914,1.0
432,12,Roma,2,1.9674534151612666,0.8900507767698896,209.01416783434533,1209.764915850899,1.0
433,13,Roma,2,1.9676975663823788,0.8895793271944813,205.1204534718942,1186.6648443257184,1.0
434,14,Roma,2,1.968181990454384,0.8887268031195258,199.75346392737697,1155.2964651441657,1.0
435,15,Roma,2,1.9680282587190525,0.8890317053912022,198.41662638956018,1147.3443209166821,1.0
436,16,Roma,2,1.9681509583974741,0.8888107089050933,195.36202118989405,1128.5190722759075,1.0
437,17,Roma,2,1.9680727267463762,0.8893032183247285,193.54313046346692,1122.4398424477524,1.0
438,18,Roma,2,1.9679843081260733,0.8894152625253005,191.77399432482056,1112.7782609376823,1.0
439,19,Roma,2,1.9683706836251318,0.8886264202485606,187.18229430647068,1080.4383590328648,1.0
440,20,Roma,2,1.9681314154104486,0.8888331263815613,186.3037455105182,1071.2220214850024,1.0
441,21,Roma,2,1.9680804082189602,0.888862982446365,184.30372294372293,1059.95989116403,1.0
442,22,Roma,2,1.9679385639672375,0.8891838865128376,182.81430825881114,1052.5938173203274,1.0
443,23,Roma,2,1.9680386391874718,0.8894736249163864,179.94246137453382,1039.009734953457,1.0
444,24,Roma,2,1.9678830790976525,0.889699050434079,178.50584637524736,1030.5042899727302,1.0
445,25,Roma,2,1.9678490391334278,0.889709485593644,176.38017131401494,1016.0892789611055,1.0
446,26,Roma,2,1.9679768706076821,0.8903408752049342,173.37322253000923,1008.8779313518304,1.0
447,27,Roma,2,1.968366746541082,0.8895844846059093,168.9848399775407,972.244507058477,1.0
448,28,Roma,2,1.9682649360991022,0.8898563145763513,167.243786757731,965.0661545337601,1.0
449,29,Roma,2,1.9681203676588293,0.889979597804165,165.71032890940566,958.8288714934396,1.0
450,30,Roma,2,1.9682359903933648,0.8899212371002402,162.82231324361226,941.1288611507085,1.0
451,31,Roma,2,1.968150033055464,0.8903080348456397,160.96973293768545,933.3060973181829,1.0
452,32,Roma,2,1.967960676899612,0.8903522971337844,159.61990768613285,925.1582300920559,1.0
453,33,Roma,2,1.967715436604555,0.891022977967971,158.5172062716351,917.9068361597888,1.0
454,34,Roma,2,1.9676057689260156,0.8911072097262258,156.72328993593717,906.9638837317243,1.0
455,35,Roma,2,1.9678961555617236,0.8907564583822031,153.00692259282567,887.1951537187546,1.0
456,36,Roma,2,1.9682792661694422,0.8904656806574242,148.897124600639,870.3674986267508,1.0
457,37,Roma,2,1.9687384199166715,0.889602449533258,144.49102314514386,838.4984775038847,1.0
458,38,Roma,2,1.9686824535605023,0.8895711964707477,142.49483629971434,825.2229904979846,1.0
459,39,Roma,2,1.9684212394678715,0.8897170494710472,141.4096896628712,817.365386012056,1.0
460,40,Roma,2,1.9681637587871645,0.8895871196951148,140.27047878375313,806.865480804695,1.0
461,41,Roma,2,1.9687092057703126,0.8881731055906674,135.61430219146482,764.3124404648505,1.0
462,42,Roma,2,1.9685670672741662,0.8886860941929162,133.9671592775041,758.082605208877,1.0
463,43,Roma,2,1.9681583846280444,0.888589144857895,133.4163684084944,748.5621982015494,1.0
464,44,Roma,2,1.967798806299383,0.8887156592014804,132.60451565914056,740.4166291344898,1.0
465,45,Roma,2,1.9683612510979187,0.8876374361553621,128.01037805782062,714.0924220840137,1.0
466,46,Roma,2,1.9683632922170207,0.8870171293497773,125.72427672955975,695.0949387098452,1.0
467,47,Roma,2,1.9689024712948666,0.8864192058732969,121.34255700743019,672.7040244932432,1.0
468,48,Roma,2,1.9687893118731143,0.886501834601467,119.53693552597232,663.1465937031878,1.0
469,49,Roma,2,1.9684642612563978,0.887105642758332,118.51130619845704,655.4097386213647,1.0
470,50,Roma,2,1.9692396375586614,0.8859829539476282,113.38269595877406,624.6140914070836,1.0
471,51,Roma,3,1.975711330074147,0.8851976542513954,108.9372060857538,593.9394984357859,1.0
472,52,Roma,3,1.975684870541845,0.8854509117062792,106.95286480383855,584.7889183868431,1.0
473,53,Roma,3,1.9758718803889286,0.8853838427768532,104.59579371938922,572.9248372134019,1.0
474,54,Roma,3,1.9766068717022163,0.8836295389529091,100.087084436599,542.7686039812344,1.0
475,55,Roma,3,1.9767448711782694,0.8835472847091018,97.14277126540426,529.0945376461196,1.0
476,56,Roma,3,1.9768091640962748,0.8839172117549018,94.83072196620584,520.5999727868236,1.0
477,57,Roma,3,1.9765212464947248,0.8843106841415233,93.89695256047753,513.3992920093417,1.0
478,58,Roma,3,1.9765886218490347,0.8837678254214965,91.32626165220186,492.09477114981206,1.0
479,59,Roma,3,1.976387497966419,0.8841483318912728,89.68476472523857,483.9921996536441,1.0
480,60,Roma,3,1.9763071466509214,0.8845867740245116,87.94270306707112,474.66135226079416,1.0
481,61,Roma,3,1.9761314278962012,0.8847097131666457,86.35854922279793,465.8628843876996,1.0
482,62,Roma,3,1.9761288072838958,0.8849995193847244,84.35565001771165,458.5670457217724,1.0
483,63,Roma,3,1.976484584118172,0.8842210793147268,81.4903671392221,437.33795164599877,1.0
484,64,Roma,3,1.976397064993375,0.8841822598460547,79.61776782381486,428.57469432150623,1.0
485,65,Roma,3,1.9770100629364062,0.8820651920314913,75.9884925201381,406.30717509161946,1.0
486,66,Roma,3,1.9771508276395655,0.881314665171569,73.52583826429981,389.63968710432,1.0
487,67,Roma,3,1.9774577640220676,0.8823138350710651,70.77141697117337,382.0814525844759,1.0
488,68,Roma,3,1.9775794515346077,0.8828464656614865,68.7896277708072,374.7834456090858,1.0
489,69,Roma,3,1.9774835260058614,0.8820429287112088,66.82104355325572,364.16329586081383,1.0
490,70,Roma,3,1.976868732862774,0.8824663092289187,66.04984423676012,357.01807107146226,1.0
491,71,Roma,3,1.9878416817350295,0.8809337184897785,62.110344827586204,323.6919387075283,1.0
492,72,Roma,3,1.9887089848990138,0.8797907261203055,58.100808368996674,301.7268263139803,1.0
493,73,Roma,3,1.9882030497728558,0.8795843591991442,56.45593303791236,295.11138825417316,1.0
494,74,Roma,3,1.9881831895012203,0.8795491534391529,54.98213374170495,287.3035929811531,1.0
495,75,Roma,3,1.987306687886814,0.8804690974439294,53.76364599894011,280.9162953909238,1.0
496,76,Roma,3,1.987328431149219,0.8810633061976244,51.660606060606064,272.64649545667845,1.0
497,77,Roma,3,1.994907627887308,0.8784735586865802,47.72231784279977,243.97730223611447,1.0
498,78,Roma,3,1.9942126518954908,0.8781532361399151,46.79114302812687,236.77413413823092,1.0
499,79,Roma,3,1.9927277765123854,0.8790823318912141,46.091307066916826,230.9830122116689,1.0
500,80,Roma,3,1.9924530148030084,0.881723124158195,44.309102815979045,227.05607449009753,1.0
501,81,Roma,3,1.993189542298293,0.8809782982975957,41.42817869415808,210.43033942732006,1.0
502,82,Roma,3,1.9916936377534524,0.8808408545072974,40.53796095444685,203.93493150684932,1.0
503,83,Roma,3,1.9903587378669043,0.8809977191815686,39.40045766590389,196.8057846439772,1.0
504,84,Roma,3,1.9917868519221165,0.8819681332514145,36.106537530266344,183.66483369098714,1.0
505,85,Roma,3,1.9904653558919456,0.881568042275026,34.940874035989715,177.24916617618206,1.0
506,86,Roma,3,1.989784044142813,0.8817418141486847,33.077625570776256,165.96018774157923,1.0
507,87,Roma,3,1.9896624218321082,0.8822308716735279,31.517106549364613,157.32957012592271,1.0
508,88,Roma,3,1.9900492556311915,0.8831690702235435,29.42166140904311,150.11122230164403,1.0
509,89,Roma,4,2.2739367836198205,0.8681242867814991,26.800910125142206,122.10102725188896,1.0
510,90,Roma,6,2.15294215318199,0.8499194662569459,23.881040892193308,116.57212536322126,0.9739776951672863
511,91,Roma,6,2.1830914382101616,0.8522464185017383,21.923809523809524,104.46084150428199,0.9768707482993197
512,92,Roma,6,2.177231571224818,0.8528288930844908,21.161387631975867,96.32672843905915,0.975867269984917
513,93,Roma,8,2.209234563652528,0.8329131776741936,18.934010152284262,85.37694369973191,0.9712351945854484
514,94,Roma,6,2.150616347148139,0.8175737015985205,15.926782273603083,74.44108395838374,0.9556840077071291
515,95,Roma,8,2.1798537334095767,0.7882710405690239,12.017897091722595,63.40804169769173,0.9328859060402684
516,96,Roma,12,2.193982174688057,0.7315220389562458,9.008,51.30905861456484,0.8693333333333333
517,97,Roma,7,1.7815006666229536,0.6943116615357934,7.016501650165017,44.487300094073376,0.8184818481848185
518,98,Roma,7,1.7905514775079991,0.6661911229011873,5.54978354978355,37.59126365054602,0.8181818181818182
519,99,Roma,6,1.0644853116790065,0.506729126683146,2.9056603773584904,15.584415584415584,0.6352201257861635
520,100,Roma,4,0.14407912322908314,0.14765848868282946,1.103448275862069,5.083333333333334,0.22988505747126436
521,101,Roma,0,0.0,0.0,0.0,,0.06666666666666667
