,net,cell,lon,lat,range,samples,distanze
774,10,12116617,12.531388,41.848423,1546,6,5658.406407745963
775,10,12116837,12.530934,41.850375,694,6,5459.896654471557
776,10,12116356,12.513102,41.855588,866,24,4210.640162751301
777,10,12118787,12.518336,41.85667,645,18,4302.067445544366
778,10,12116618,12.528913000000001,41.85112,239,10,5295.130630886727
779,10,17287179,12.497964,41.863175,1436,80,3034.93017841404
780,10,17736991,12.499221,41.880153,1620,118,1251.259109017456
781,10,17689909,12.49643,41.871167,9,2,2138.2577174583307
782,10,17722400,12.498631,41.901097,754,67,1321.185834531075
783,10,10412619,12.493795,41.907514,137,14,1929.9152182226087
784,10,10414269,12.493547999999999,41.909275,65,6,2124.086707945079
785,10,28143,12.493669,41.909563,8,3,2156.5332777884296
786,10,17764128,12.492464,41.917297999999995,871,57,3012.8323345678873
787,10,17718323,12.495647,41.869488,434,12,2313.9318279121712
788,10,17722675,12.493133,41.910076000000004,37,4,2211.6544659729807
789,10,17287219,12.497622999999999,41.864212,821,92,2916.7813462801846
790,10,12116645,12.576866,41.817252,495,27,10718.088911497953
791,10,17680927,12.582336,41.826435,227,11,10294.23731650993
792,10,17736736,12.583795,41.828737,1496,14,10209.795238033385
793,10,17668127,12.590797,41.838531,195,13,9986.788719232612
794,10,17777675,12.525499,41.817403000000006,3561,122,8538.992585779828
795,10,17777676,12.51965,41.818601,590,15,8266.887675117054
796,10,17181963,12.522959,41.815033,618,38,8724.780106882601
797,10,12115708,12.526675,41.81154,67,8,9187.680529375259
798,10,17679135,12.528277000000001,41.810355,163,15,9354.493907985023
799,10,12115709,12.536078999999999,41.805314,1486,47,10101.317092126314
800,10,12065867,12.581777,41.820862,1311,65,10697.28173088483
801,10,17680929,12.580438000000001,41.822891,354,16,10458.096683800164
802,10,17718049,12.591317,41.83944,366,4,9964.674552375389
803,10,12115705,12.530981,41.808005,611,10,9674.404767808275
804,10,17781004,12.561,41.915978,331,2,6378.181431479267
805,10,30491,12.569427000000001,41.818661999999996,897,23,10201.618562303653
806,10,17690401,12.541985,41.842299,571,50,6728.263350923638
807,10,24372,12.529821,41.850663,259,7,5380.050682539099
808,10,12116990,12.522578999999999,41.855837,811,12,4566.166030037742
809,10,12118790,12.523473,41.855724,418,16,4617.791609331929
810,10,12092880,12.521776,41.85657,31,2,4461.514338281313
811,10,17805068,12.51778,41.857778,353,8,4172.504074722898
812,10,17677324,12.516428999999999,41.855321999999994,1444,82,4357.307939531164
813,10,17677325,12.496789,41.857543,1581,75,3643.086937826707
814,10,17287220,12.497914999999999,41.860753,341,38,3300.4187794425993
815,10,12064549,12.5311,41.850054,149,4,5496.864656276725
816,10,12116620,12.542010000000001,41.841611,1713,49,6790.091226092422
817,10,17690381,12.542188000000001,41.842040999999995,608,16,6761.243463366388
818,10,17690380,12.552214999999999,41.834445,688,23,7939.449097980743
819,10,17680396,12.557177000000001,41.829209000000006,328,11,8651.100581775536
820,10,12116210,12.560547,41.826763,1194,56,9038.106342367259
821,10,12064546,12.532942,41.8487,332,8,5708.451510917211
822,10,12117329,12.52647,41.853113,448,12,4997.601490614969
823,10,12116359,12.51196,41.854386,696,19,4295.941187610851
824,10,17677343,12.502075999999999,41.85972,551,74,3477.832810490834
825,10,17677323,12.500705,41.860869,442,13,3328.224926724707
826,10,17740064,12.557128,41.830193,2366,60,8563.24327278777
827,10,12117326,12.512563,41.857727000000004,1537,71,3975.9605536684635
828,10,28892,12.511397,41.855472,98,3,4166.600270931474
829,10,12116647,12.569218,41.817546,330,42,10287.674668545176
830,10,17728267,12.596778,41.854061,127,6,9553.590969666819
831,10,17728268,12.595856,41.849021,275,6,9734.446155814823
832,10,17736717,12.584855000000001,41.832273,171,3,10018.760920013472
833,10,17664307,12.606779,41.849824,95,2,10505.278089279838
834,10,17664309,12.59857,41.85132,756,9,9818.926533051206
835,10,17718029,12.590866,41.838848999999996,82,2,9971.227563570099
836,10,17736715,12.588784,41.835654999999996,168,3,10039.951133555807
837,10,17736716,12.582383,41.829203,157,3,10088.050753643394
838,10,691,12.510642,41.857623,428,13,3921.91470700936
839,10,10411994,12.495932,41.865762,53,5,2727.7793746697516
840,10,17680909,12.577808000000001,41.822927,933,5,10303.60286887542
841,10,17680907,12.581169000000001,41.82667,127,3,10206.039810214046
842,10,51253,12.578425,41.819736999999996,215,5,10597.875779610678
843,10,17287181,12.488809,41.865043,2920,23,2806.4813587049853
844,10,17677345,12.495884,41.858397,124,8,3541.689900749415
845,10,17736479,12.486917,41.855436,939,31,3884.356465690483
846,10,17736499,12.49075,41.854434000000005,718,35,3971.728679950062
847,10,17676831,12.490585000000001,41.854625,472,21,3951.0046596193465
848,10,17736481,12.48057,41.851482,446,29,4406.959864481436
849,10,12116067,12.477453,41.852776,927,72,4333.461734588932
850,10,12101117,12.479022,41.847372,580,30,4880.654410744624
851,10,17682700,12.478181,41.849762,78,2,4639.658209683012
852,10,17676833,12.479061999999999,41.846313,448,32,4994.563511648315
853,10,17680159,12.479801,41.840964,329,9,5563.79826521757
854,10,17681183,12.473864,41.841781,2398,29,5589.332257482573
855,10,17681184,12.467186,41.842994,358,19,5640.738613406138
856,10,17676084,12.463421,41.839093,2501,18,6160.344653833223
857,10,17756939,12.450864,41.838189,78,2,6722.441619499186
858,10,17756940,12.446013,41.834263,373,8,7304.338000160727
859,10,17673740,12.438058,41.831818,497,12,7894.122890378667
860,10,17663756,12.428367,41.83312,592,12,8268.156231360263
861,10,17791502,12.417598,41.819696,1822,25,9989.358275946473
862,10,17737247,12.420186,41.828032,553,15,9139.113382529622
863,10,28593,12.495882,41.865261,216,18,2782.6547557745535
864,10,12092629,12.497228,41.858153,565,77,3579.6461379939424
865,10,17917216,12.468731,41.857428000000006,1730,21,4131.112418820824
866,10,17675807,12.478634,41.844603,226,9,5187.661908131371
867,10,17491744,12.462624,41.839489,3163,34,6146.112704330309
868,10,17737248,12.415516,41.820912,362,25,9993.29388408463
869,10,12092626,12.493193,41.856565,1474,93,3733.55412098919
870,10,12092628,12.497632000000001,41.862747,149,23,3077.8488141257503
871,10,17683212,12.472362,41.854368,816,21,4308.572185385944
872,10,17736501,12.478859,41.852004,710,24,4384.50446292689
873,10,17916961,12.480876,41.856086,225,11,3903.6672082738937
874,10,17916959,12.48235,41.859728000000004,324,11,3481.5788388470323
875,10,10396361,12.485445,41.863316,59,3,3037.303306204927
876,10,17718304,12.488672,41.867057,288,9,2585.4179193054
877,10,17736480,12.482697,41.848633,380,10,4682.68950957228
878,10,12116427,12.485849,41.86115,184,9,3268.209540741845
879,10,10396363,12.485928999999999,41.865015,60,3,2844.4064837644255
880,10,10396362,12.485905,41.866414,64,4,2692.304097222615
881,10,17287201,12.49028,41.865384000000006,558,3,2758.595516444408
882,10,17736500,12.485514,41.850892,348,12,4399.522700849662
883,10,17737268,12.415491000000001,41.818884999999995,259,27,10168.986958486492
884,10,17683233,12.451689,41.838749,742,15,6633.985660738105
885,10,17783073,12.425594,41.832454,913,13,8473.743232738305
886,10,17673759,12.460288,41.84083,1191,5,6092.134873103537
887,10,17804576,12.599964,41.914922,572,21,9344.542064454516
888,10,17670433,12.613424,41.921669,251,6,10639.013150796003
889,10,17835531,12.415236,41.819590000000005,195,7,10121.493268001088
890,10,17765643,12.417722999999999,41.821462,146,4,9829.806623717675
891,10,17548813,12.420376,41.830254,85,2,8943.572716461827
892,10,17783071,12.440439999999999,41.832035,414,5,7762.850905468736
893,10,10411991,12.4958,41.865866,49,13,2715.1139193190575
894,10,17524235,12.495277,41.875281,343,33,1672.0462465626897
895,10,17507596,12.490124,41.879905,62,3,1155.0948507576068
896,10,17719564,12.492529,41.885288,567,9,542.8311440337404
897,10,10408643,12.494824000000001,41.880852000000004,580,47,1055.7683876920962
898,10,10408639,12.488472999999999,41.886552,274,11,514.0829497389545
899,10,17765919,12.485764,41.886674,461,26,669.4008392739505
900,10,17505312,12.487362,41.884371,325,13,765.100544815812
901,10,17280032,12.493427,41.889545,139,12,114.62684258091447
902,10,17717555,12.498686,41.889654,79,10,530.564030315177
903,10,17693748,12.50094,41.887403000000006,749,36,777.928811296766
904,10,17693729,12.505019,41.889655,267,12,1054.5909786610691
905,10,17693749,12.505059,41.890037,148,4,1056.4449473852776
906,10,17709876,12.506981,41.889488,188,3,1218.233200518519
907,10,17709875,12.50779,41.890531,307,8,1283.6023701101037
908,10,17722399,12.509807,41.893217,12,2,1489.239554877208
909,10,17721120,12.510377,41.891743,263,14,1507.792538666673
910,10,17695009,12.510549000000001,41.896017,150,9,1645.347753682699
911,10,17695008,12.513574,41.897935,174,14,1962.4337481615732
912,10,17782049,12.516539999999999,41.896983,168,9,2146.7431190816505
913,10,17782067,12.522345,41.897147,286,12,2608.485949752339
914,10,17690163,12.527952,41.899245,184,9,3123.1051189479895
915,10,17526795,12.531564999999999,41.900797,257,12,3463.12094386235
916,10,10412799,12.542099,41.899651,105,7,4262.150000448747
917,10,10059710,12.549594,41.90109,309,5,4904.291990808302
918,10,17903135,12.577061,41.908809999999995,1002,30,7329.375039268763
919,10,17706529,12.572928,41.90724,1161,5,6951.561936303081
920,10,17706527,12.589231,41.911871999999995,380,15,8394.110574776147
921,10,17683232,12.462622,41.845023,461,5,5588.587786839447
922,10,17675317,12.483221,41.835142,918,2,6158.950457279059
923,10,17692941,12.491235000000001,41.878983000000005,1543,22,1246.2095676514707
924,10,17782068,12.516746000000001,41.893437,379,34,2058.4016721078674
925,10,10059713,12.548752,41.900822999999995,131,3,4829.277893825706
926,10,10085473,12.555603,41.902552,81,2,5427.671012730467
927,10,10408640,12.491603,41.88295,643,28,804.5385453412034
928,10,17280033,12.490736,41.889029,439,12,183.49056494273586
929,10,17719605,12.494495,41.89018,156,8,179.59868215336877
930,10,17695775,12.517429,41.890562,611,10,2083.4018786730953
931,10,17721121,12.510544,41.89411,37,3,1573.490328832657
932,10,10399469,12.540006,41.899143,102,4,4079.935557838775
933,10,10412362,12.546432000000001,41.898902,428,4,4593.194724207296
934,10,17736971,12.496449,41.871725,356,19,2077.3519425008494
935,10,10412359,12.544766000000001,41.899968,186,6,4485.35196055857
936,10,17804577,12.591874,41.912436,25,3,8622.141955221256
937,10,17728288,12.596249,41.849649,495,19,9730.767068352494
938,10,17736737,12.584538,41.831919,273,7,10023.94343645024
939,10,17664289,12.599468,41.851921000000004,586,10,9856.951163097016
940,10,17728287,12.596886999999999,41.853677000000005,207,18,9579.797426353824
941,10,17736972,12.496188,41.865972,1587,55,2707.027138243162
942,10,17768481,12.523956,41.854329,646,3,4768.9408132187
943,10,17690379,12.536142,41.845775,46,2,6127.610660290427
944,10,17704971,12.548767,41.895445,5,3,4720.067714147102
945,10,17704991,12.571365,41.900709,4485,20,6662.318363400874
946,10,10413353,12.51447,41.90851,31,2,2742.849037909172
947,10,17701901,12.56748,41.911017,24,4,6651.738243457054
948,10,12116828,12.563759,41.860690999999996,4,10,6773.52427969499
949,10,29662,12.393734,41.911528999999994,6,2,8518.426479620504
950,10,29663,12.379750999999999,41.901742999999996,3177,3,9430.486760944543
951,10,29669,12.393734,41.911528999999994,6,2,8518.426479620504
952,10,17686560,12.492322,41.882042,854,35,903.1191995720793
953,10,17280012,12.496394,41.888829,622,38,368.76984846928826
954,10,17507595,12.505722,41.886919,215,7,1168.679848089901
955,10,17691149,12.513311999999999,41.885878999999996,843,38,1805.4700355494176
956,10,17690143,12.527867,41.897188,707,4,3050.2742551020506
957,10,17703457,12.531908999999999,41.900889,262,5,3493.439517590938
958,10,17703456,12.533894,41.900721999999995,59,2,3642.738630155121
959,10,17280053,12.491708000000001,41.889127,16,2,127.16645204618688
960,10,17721119,12.514639,41.891335,178,10,1855.8859214011748
961,10,17695797,12.514122,41.888054,24,3,1823.7823106962608
962,10,12115758,12.516981,41.841009,428,11,5831.589138590795
963,10,12116088,12.517983000000001,41.833574,390,10,6637.489846462058
964,10,17832480,12.549989,41.90126,94,3,4940.726642832713
965,10,17183757,12.517954,41.830068,49,4,7006.708763832739
966,10,12065865,12.582904,41.827137,316,6,10275.211975880551
967,10,10411990,12.496310000000001,41.866621,321,23,2636.7112171422077
968,10,12117876,12.582265,41.825865,887,70,10333.640877642714
969,10,12116085,12.517539,41.830996999999996,8,2,6897.929046208358
970,10,12117875,12.587136,41.833318,446,76,10091.629445807612
971,10,12116049,12.547607000000001,41.862806,2044,13,5503.998776629789
972,10,17690144,12.528758,41.887834999999995,384,14,3034.3761635674177
973,10,17690165,12.523477999999999,41.889001,458,10,2588.2844398068814
974,10,17695795,12.518867,41.889679,269,9,2202.996056614227
975,10,17709855,12.509592,41.889545,107,4,1434.2476059771236
976,10,17709857,12.507657,41.888803,53,5,1281.0351118702447
977,10,17693727,12.506723,41.887603000000006,50,3,1228.0954988161793
978,10,17693747,12.506175,41.886967,156,3,1202.900270187162
979,10,17526797,12.529154,41.888343,35,5,3062.8494279935144
980,10,17735201,12.530117,41.886584,85,6,3161.2982362944126
981,10,17690145,12.526667999999999,41.890104,309,11,2849.7449523547334
982,10,12118793,12.523609,41.855882,29,2,4609.6093266780035
983,10,10413190,12.529681,41.888205,8,2,3107.5362161916164
984,10,17691167,12.528869,41.885847,90,5,3070.3337773293792
985,10,17524237,12.4839,41.876984,464,22,1623.477534777733
986,10,17680651,12.480919,41.876302,35,2,1808.5564683500113
987,10,10413070,12.478196,41.873826,38,2,2161.7622200270785
988,10,12492786,12.466573,41.872836,273,16,2877.36496423775
989,10,12510794,12.451754,41.87073,257,9,4000.987725528467
990,10,12510796,12.449047,41.872858,126,4,4075.117034481884
991,10,12457816,12.446760000000001,41.874701,88,3,4154.608220063498
992,10,12509785,12.446736999999999,41.877428,293,11,4040.4604739116053
993,10,12511856,12.449587,41.879878999999995,26,2,3727.431793919173
994,10,12457814,12.456560000000001,41.889288,1332,43,2970.3925775728612
995,10,10363632,12.461733,41.89966,32,2,2749.193150771299
996,10,10413251,12.478142,41.874702,63,4,2083.2373117963757
997,10,12511855,12.455702,41.870796,61,5,3725.0728707624444
998,10,10401673,12.463849,41.898232,243,7,2527.4758942925228
999,10,10387412,12.465164999999999,41.895941,26,2,2343.74944687919
1000,10,10395501,12.470511,41.891042,481,69,1813.467023930771
1001,10,10412191,12.470604,41.89125,88,10,1807.138931084054
1002,10,10412651,12.47503,41.892831,348,28,1465.8705938331454
1003,10,10412194,12.469282000000002,41.894327000000004,34,2,1967.7036963637306
1004,10,10393593,12.466121000000001,41.900535999999995,523,18,2460.8563835689138
1005,10,10413502,12.472104,41.901464000000004,129,8,2095.309336723633
1006,10,10413503,12.473819,41.899313,236,9,1841.3860061338137
1007,10,10413512,12.473939999999999,41.89658,145,4,1684.000867654779
1008,10,10360553,12.480783,41.893966999999996,201,12,1046.9313643859075
1009,10,12092158,12.499508,41.881774,132,8,1106.8473884934915
1010,10,12100927,12.501311999999999,41.876104,493,86,1731.353503958155
1011,10,12118697,12.600104,41.850660999999995,367,5,9965.53306194852
1012,10,12116965,12.596079,41.849792,964,138,9710.901994626045
1013,10,12116966,12.584605,41.830512,2810,195,10129.790880107583
1014,10,12097177,12.590328999999999,41.838876,840,108,9932.958087381778
1015,10,12117877,12.583922,41.831317,194,3,10028.418140501002
1016,10,12116207,12.553443,41.832436,3091,99,8177.536978081349
1017,10,12116167,12.497634,41.878703,608,7,1347.8764038808972
1018,10,17687841,12.473497,41.889480999999996,837,24,1564.9885415455465
1019,10,10413510,12.470423,41.891834,9,2,1827.5246470495856
1020,10,10365813,12.468275,41.895132000000004,37,2,2070.9930971262124
1021,10,12118495,12.590595,41.838334,148,4,9985.674987945597
1022,10,12100925,12.503843,41.878334,283,7,1625.4645031487041
1023,10,17692960,12.507,41.877205,347,8,1886.0242103441262
1024,10,17756705,12.505638000000001,41.874537,430,27,2058.183741737399
1025,10,17692982,12.509863000000001,41.879275,611,15,1892.7968752315248
1026,10,12116068,12.484509,41.85203,102,5,4286.049913152853
1027,10,28613,12.482914,41.852073,25,2,4303.403380630389
1028,10,28619,12.48118,41.852573,92,5,4277.6314954053005
1029,10,12097819,12.480103,41.852627000000005,35,4,4292.039334152784
1030,10,12116405,12.469726,41.863023999999996,61,3,3551.6341982984814
1031,10,12508952,12.468278999999999,41.868328999999996,543,21,3142.0660588389433
1032,10,28597,12.496715,41.871707,107,5,2083.0674201971733
1033,10,17692980,12.508282000000001,41.879883,12,2,1749.0157028962358
1034,10,17691957,12.513481,41.880358,120,5,2066.401707642886
1035,10,17698081,12.520379,41.890485999999996,75,3,2328.0436009713194
1036,10,12097816,12.480027,41.852189,14,2,4340.804296337674
1037,10,12098617,12.470349,41.860824,118,4,3735.800942382906
1038,10,28592,12.496607000000001,41.870327,26,2,2232.706641625271
1039,10,17686817,12.468397,41.880677,930,41,2249.1447833227357
1040,10,17604875,12.46693,41.891205,18,8,2111.204088783305
1041,10,17916960,12.484022,41.85604,151,8,3853.4185857794037
1042,10,12116430,12.486464999999999,41.860393,66,4,3343.341993880084
1043,10,17524236,12.488016,41.867077,219,11,2590.1788794712747
1044,10,17687840,12.473075999999999,41.887510999999996,27,4,1625.186937907943
1045,10,56513,12.467412,41.8917,54,8,2075.022867061273
1046,10,12493382,12.426614,41.863303,2,3,6218.221330746524
1047,10,12511494,12.439564,41.919167,49,5,5435.123112837948
1048,10,10087122,12.589029,41.945498,733,4,10104.988685352902
1049,10,64642,12.473978,41.851594,241,10,4547.820234621132
1050,10,12115709,12.534794,41.80308,646,102,10296.21034138608
1051,10,12115708,12.529657,41.809053999999996,181,30,9528.226368482536
1052,10,12120041,12.522452000000001,41.820555999999996,819,94,8126.860410803236
1053,10,12115711,12.527732,41.810755,457,73,9297.98755521807
1054,10,12116102,12.495649,41.82963,167,33,6730.186346832636
1055,10,12083379,12.46156,41.803228000000004,7259,122,9989.415985007343
1056,10,12093785,12.456377999999999,41.826844,897,68,7641.276723580392
1057,10,12093022,12.456237,41.826894,443,70,7640.7491495752165
1058,10,12115715,12.481849,41.819235,1144,26,7927.048501334732
1059,10,12115719,12.48583,41.812405,214,34,8654.577177741368
1060,10,12067461,12.461534,41.830931,210,34,7059.448849064728
1061,10,12092051,12.485508,41.800329999999995,1192,199,9994.96322156373
1062,10,12093023,12.451364,41.824356,191,42,8063.039152775488
1063,10,12115716,12.484053999999999,41.81595,206,30,8272.583647041014
1064,10,12091537,12.458225,41.809075,1216,200,9442.392979273425
1065,10,12066586,12.522964,41.797001,4606,704,10656.786637957626
1066,10,12115883,12.479766999999999,41.800208000000005,537,184,10046.771084472408
1067,10,12118401,12.487475,41.797609,2658,314,10289.014258568775
1068,10,12118387,12.467869,41.808595000000004,1576,106,9285.83475659341
1069,10,12091536,12.480205,41.801373,254,56,9914.322096342028
1070,10,12067543,12.502405,41.79551,2929,914,10547.479389565748
1071,10,12115883,12.473818,41.803129,702,83,9789.493399261655
1072,10,12067539,12.514801,41.795858,2857,604,10640.524700444339
1073,10,12092048,12.491605999999999,41.796462,2444,203,10408.677626981567
1074,10,12116311,12.457296000000001,41.816517,1982,404,8682.916286686044
1075,10,12092045,12.482496000000001,41.797119,725,78,10367.75809762479
1076,10,12091539,12.480277000000001,41.797579,307,48,10333.050232351008
1077,10,10412392,12.493719,41.909275,35,16,2124.8086163063404
1078,10,12118396,12.488859,41.796861,801,239,10368.197537373266
1079,10,12067537,12.500865,41.795488,1489,271,10540.542660242389
1080,10,10071756,12.546495,41.967772,675,144,9719.620898455789
1081,10,12116839,12.565725,41.851901,105,16,7429.329462396976
1082,10,10071756,12.562977,41.965111,2901,214,10179.233968609386
1083,10,12116842,12.56418,41.850925,53,16,7387.983854530177
1084,10,10071753,12.547247,41.970620000000004,1238,219,10029.33270302732
1085,10,10062147,12.546942,41.973641,1694,319,10318.231339165312
1086,10,10086035,12.548281,41.957809000000005,612,104,8830.398318317211
1087,10,10414596,12.472329,41.897563,78,7,1851.7864120628985
1088,10,12066480,12.585131,41.825551000000004,1158,211,10530.657602290668
1089,10,10085339,12.603072000000001,41.867798,432,8,9522.36142138398
1090,10,12065873,12.580162,41.822369,1405,101,10483.668924400934
1091,10,12065871,12.589486,41.837603,2974,315,9958.01563672114
1092,10,12067455,12.466161999999999,41.829856,677,59,7043.002934567626
1093,10,12116648,12.584473,41.829434,1655,139,10200.343246040587
1094,10,12118402,12.500277,41.795593,2435,282,10525.732014302132
1095,10,12116507,12.454052,41.825493,558,97,7855.77941791091
1096,10,12085908,12.470252,41.83746,73,11,6135.138748860811
1097,10,12066615,12.455294,41.821892999999996,250,37,8183.753714558627
1098,10,12066173,12.571371000000001,41.855068,107,16,7632.657784396507
1099,10,12118399,12.494952,41.79578,1064,330,10486.512392186736
1100,10,12092051,12.481114,41.799924,1836,383,10067.177222558232
1101,10,12067542,12.514743,41.795713,2722,865,10655.538296588249
1102,10,12064357,12.466553,41.806976,1949,158,9485.454330404875
1103,10,12116306,12.453265,41.811132,340,44,9359.364688725665
1104,10,12091542,12.497494999999999,41.796434000000005,2650,262,10420.443345621214
1105,10,12092048,12.483802,41.798782,1394,236,10175.507895072462
1106,10,12091540,12.467913000000001,41.804552,62,9,9723.757990174716
1107,10,12083383,12.448534,41.805307,431,70,10103.506870472647
1108,10,12116510,12.446455,41.822979,27,5,8379.249418041996
1109,10,12064361,12.457189999999999,41.807922,1183,113,9590.448331870723
1110,10,12116310,12.455747,41.824349,401,64,7917.091981397154
1111,10,12118399,12.485234,41.797128,1186,249,10351.326631078377
1112,10,12116313,12.449337,41.823739,42,7,8197.122238459997
1113,10,12116309,12.45079,41.818785,596,18,8646.957365980283
1114,10,12118398,12.456043,41.807764,1907,289,9636.530022468649
1115,10,12067540,12.506124,41.794773,1034,202,10657.845259871694
1116,10,12116507,12.444774,41.821702,155,25,8569.265833716207
1117,10,12097708,12.452667,41.800266,296,11,10515.297688556275
1118,10,12116513,12.447832,41.823934,122,20,8232.953255576596
1119,10,10086566,12.615611,41.907258,1012,155,10404.539124122906
1120,10,10086117,12.615282,41.894475,194,39,10214.920042195288
1121,10,10062146,12.582709,41.952521999999995,4476,393,10206.128432835543
1122,10,10086203,12.607754,41.876296999999994,2734,182,9703.523933807934
1123,10,10034222,12.610253,41.880675,526,78,9844.123840621387
1124,10,12117881,12.594831,41.847124,1998,326,9760.974824484822
1125,10,12116971,12.599329,41.859408,556,78,9516.848448567112
1126,10,10084346,12.54233,41.974536,797,145,10246.95080532664
1127,10,10086115,12.615495,41.901029,872,127,10291.772090652868
1128,10,10086876,12.591207,41.946214000000005,978,199,10296.853274914387
1129,10,12097183,12.58882,41.836851,1490,224,9962.739075603758
1130,10,23649,12.591714999999999,41.945285,158,20,10268.658809279685
1131,10,10086876,12.608487,41.897402,4636,525,9672.981708350808
1132,10,12118147,12.589344,41.835633,3240,278,10078.547037254168
1133,10,10086032,12.549083999999999,41.95893,606,59,8971.317088767515
1134,10,64412,12.588706,41.949076,567,42,10330.550437880062
1135,10,10086200,12.611419,41.882787,329,37,9918.034270146209
1136,10,10086871,12.596827000000001,41.93878,675,70,10212.83091752637
1137,10,12065870,12.585697,41.831832,3469,377,10103.832982235152
1138,10,10086205,12.615186,41.897887,1394,120,10231.438161553393
1139,10,10085343,12.604700999999999,41.87075,951,252,9573.578730487148
1140,10,12116972,12.592774,41.842878000000006,1425,115,9855.774384364722
1141,10,10088395,12.573503,41.953494,282,41,9736.735831338441
1142,10,10085294,12.609633,41.922612,840,35,10378.301177894027
1143,10,10059343,12.602705,41.931364,273,42,10236.636750891557
1144,10,10086566,12.615435,41.903895,789,76,10328.754129766088
1145,10,10084252,12.600453,41.934179,130,16,10215.52489096506
1146,10,10062140,12.581598,41.956216,343,57,10423.037541315818
1147,10,10086201,12.613578,41.887131,263,47,10068.569807596301
1148,10,10086199,12.612708,41.885486,97,14,10004.375440221265
1149,10,10085347,12.598545,41.857391,335,36,9539.506415883756
1150,10,10085296,12.612592,41.91762,1528,123,10433.988813526646
1151,10,10071116,12.554216,41.946332,56,8,8078.628994885646
1152,10,10085339,12.601612,41.865466,620,61,9477.315081595556
