,net,cell,lon,lat,range,samples,distanze,grado
0,10,28691,12.62004,41.890106,9674,2,10598.9695443,476
1,10,30032,12.586933,41.946829,4479,7,10059.2694234,122
2,10,28988,12.590219,41.942038,5038,6,9956.526038,142
3,10,28993,12.609723,41.91265,5075,4,10055.8500955,147
4,10,30033,12.548766,41.967403,7522,10,9772.1157495,166
5,10,30031,12.557207,41.959724,7603,6,9414.71308,200
6,10,56461,12.58509,41.937711,2992,6,9332.75918567,94
7,10,28323,12.606999,41.875426,1331,2,9657.65825173,51
8,10,28757,12.602356,41.852514,1164,3,10046.1815225,72
9,10,51921,12.611962,41.898831,4354,3,9974.3393081,126
10,10,23642,12.611962,41.898831,4354,3,9974.3393081,126
11,10,23643,12.608982,41.908833,4793,6,9899.21492077,142
12,10,23967,12.59448,41.837358,4778,13,10312.2322786,215
13,10,28753,12.600597,41.853299,1565,5,9877.07795707,88
14,10,28758,12.602325,41.86057,4392,7,9704.81829252,201
15,10,30071,12.597916,41.845044,1611,4,10097.8392307,112
16,10,46293,12.595279,41.836621,4841,19,10413.4398923,215
17,10,23213,12.594273,41.833432,1692,17,10552.7946343,101
18,10,24183,12.586299,41.828538,5837,19,10379.9559617,258
19,10,24193,12.589954,41.830825,6233,12,10447.7609542,274
20,10,46292,12.598624,41.845512,3815,4,10123.3073917,184
21,10,46292,12.594899,41.834423,211,13,10529.3718516,46
22,10,30227,12.592978,41.843354,4176,4,9842.0462699,216
23,10,23802,12.604648,41.901882,5747,5,9410.97673703,187
24,10,28751,12.599882,41.872677,6386,5,9136.26818227,321
25,10,28982,12.599867,41.937846,7164,22,10374.4904907,203
26,10,28321,12.607769,41.876865,1503,2,9694.89221807,55
27,10,23703,12.597551,41.896031,6268,3,8756.33916151,257
28,10,29951,12.593765,41.908108,4895,2,8649.65821373,168
29,10,64141,12.537276,41.978243,913,4,10468.2570955,20
30,10,28382,12.546836,41.972419,5116,6,10192.5677772,95
31,10,64142,12.538681,41.972062,5900,5,9874.60474171,114
32,10,28752,12.597388,41.854553,1128,2,9576.84052035,76
33,10,28759,12.595675,41.848747,541,3,9735.54420587,56
34,10,51259,12.577858,41.818874,213,2,10637.3698981,40
35,10,30491,12.565143,41.813043,4197,9,10485.7777523,151
36,10,28732,12.494437,41.797071,3994,5,10342.3413809,158
37,10,30222,12.573649,41.818222,2396,4,10462.5021832,90
38,10,30028,12.572935,41.821599,2645,2,10139.5279396,113
39,10,1561,12.539252,41.82116,8399,5,8598.68609576,686
40,10,30382,12.524147,41.81011,7928,5,9276.84234454,576
41,10,28358,12.476711,41.798737,3169,7,10238.3405223,155
42,10,30492,12.579438,41.822448,2278,3,10435.6054535,102
43,10,28981,12.597507,41.937767,3026,6,10202.0668193,83
44,10,24062,12.529034,41.817426,7829,3,8635.75644143,617
45,10,26461,12.471735,41.799041,1572,4,10265.5712262,87
46,10,24061,12.523507,41.826879,6951,2,7491.56121038,621
47,10,24321,12.595581,41.938525,2867,3,10110.1732888,83
48,10,54562,12.555112,41.967969,4275,10,10088.6671024,84
49,10,54561,12.548522,41.974996,5206,12,10511.0884001,92
50,10,54563,12.548572,41.966923,5284,7,9717.62276268,111
51,10,28388,12.53811,41.976426,5956,7,10305.2196971,100
52,10,23703,12.612519,41.871978,2600,2,10178.824321,88
53,10,28377,12.467633,41.975773,5085,2,9725.91629328,53
54,10,23831,12.459262,41.982027,282,2,10564.5951499,4
55,10,28983,12.5688,41.958757,8101,9,9912.80794593,210
56,10,28999,12.608383,41.926059,963,3,10421.2078195,42
57,10,28511,12.610713,41.927123,756,2,10645.0129917,39
58,10,24027,12.595906,41.850973,350,2,9638.13218211,49
59,10,24029,12.589855,41.838875,1153,3,9900.81130154,94
60,10,46291,12.586941,41.834396,591,2,10004.3708262,71
61,10,30079,12.586941,41.834396,591,2,10004.3708262,71
62,10,10086029,12.548777,41.952596,791,160,8366.41130972,32
63,10,28391,12.58772,41.938596,3327,4,9568.33483921,102
64,10,30071,12.53103,41.919133,18071,3,4545.03806552,1526
65,10,54043,12.536039,41.976445,5252,3,10245.154923,87
66,10,10084454,12.477344,41.854752,994,5,4126.27831914,82
67,10,10084451,12.477716,41.854385,1318,15,4156.04306396,103
68,10,10084457,12.477263,41.856395,833,7,3954.78231647,71
69,10,10084169,12.408101,41.890088,2203,122,6990.51723024,39
70,10,10363646,12.433976,41.899066,95,5,4942.43321404,10
71,10,10411813,12.439343,41.901308,447,16,4567.87392067,9
72,10,10412500,12.45936,41.907861,1362,101,3368.29253148,75
73,10,28812,12.471287,41.903484,28,3,2288.12666913,11
74,10,10413499,12.470776,41.907394,555,73,2618.77974152,31
75,10,30061,12.468889,41.905133,103,10,2558.35529421,18
76,10,10412280,12.471631,41.910972,1019,152,2878.77004955,51
77,10,10412462,12.477586,41.908439,338,68,2369.22816407,17
78,10,10412039,12.478744,41.905928,2,6,2081.70105917,12
79,10,10412042,12.47978,41.906079,245,28,2050.85027852,19
80,10,10412917,12.482222,41.90629,31,5,1976.94037989,11
81,10,29811,12.481417,41.90549,306,3,1927.33068315,23
82,10,10412911,12.482443,41.907109,329,36,2052.27099715,20
83,10,10412914,12.483148,41.906108,22,5,1926.99559132,11
84,10,10414605,12.482616,41.905762,98,20,1909.96993189,15
85,10,28771,12.483789,41.903551,1485,3,1646.3309687,97
86,10,29637,12.48039,41.909816,35,5,2396.23865343,10
87,10,10363625,12.476549,41.908586,1306,8,2428.52615699,86
88,10,10414277,12.482643,41.91194,204,42,2547.8387803,16
89,10,29711,12.482781,41.913288,29,5,2686.9279226,11
90,10,46712,12.481784,41.912137,259,4,2591.80349546,16
91,10,30441,12.482824,41.912909,72,10,2645.667916,12
92,10,10411871,12.482391,41.912325,1,2,2595.02172366,11
93,10,10411874,12.481394,41.911465,162,19,2533.08849368,12
94,10,10412459,12.472832,41.910226,825,263,2752.98811113,37
95,10,10362330,12.470328,41.91299,419,54,3123.49115132,16
96,10,10362413,12.475582,41.909567,240,44,2563.56775575,13
97,10,10362333,12.469125,41.916104,1,2,3464.5696718,8
98,10,10412179,12.510906,41.925112,10,3,4175.55558675,8
99,10,10398700,12.515514,41.928029,142,11,4623.78612094,13
100,10,10398702,12.516078,41.928347,88,10,4675.45279226,13
101,10,10398699,12.515997,41.928309,141,8,4668.79535033,13
102,10,10398704,12.513284,41.928585,76,9,4607.05923365,8
103,10,10398703,12.515227,41.928964,112,4,4708.76147894,13
104,10,10086541,12.601221,41.855915,4102,52,9807.7310662,189
105,10,10034030,12.613812,41.903387,4048,134,10187.3220922,109
106,10,582112,12.464753,41.832628,38,4,6789.34691323,28
107,10,25242048,12.513608,41.886008,8,2,1825.49041929,13
108,10,582380,12.484494,41.947808,452,293,6434.54545165,12
109,10,582381,12.481517,41.951017,188,58,6817.32686651,11
110,10,582379,12.484544,41.950367,130,20,6716.98493047,11
111,10,647027,12.477165,41.937797,99,13,5437.25455393,3
112,10,583360,12.468857,41.937028,514,51,5556.70331747,6
113,10,583359,12.467568,41.939064,701,55,5806.00772796,14
114,10,581481,12.473548,41.937341,30,8,5465.86156981,5
115,10,584340,12.464507,41.944992,37,9,6511.66615593,4
116,10,581430,12.465677,41.944867,55,19,6464.84897525,4
117,10,568461,12.467888,41.942666,36,15,6173.03799702,9
118,10,582331,12.468056,41.942718,3,12,6173.93316798,6
119,10,583802,12.467746,41.942465,4,3,6155.8497654,6
120,10,64042,12.46786,41.942768,3,2,6184.50135879,7
121,10,1631,12.467839,41.942777,8,2,6186.01757544,7
122,10,647028,12.48347,41.944785,992,57,6110.2250805,19
123,10,647247,12.541802,41.862864,587,166,5105.3772715,26
124,10,647246,12.550923,41.863437,310,34,5698.63793953,27
125,10,647245,12.546582,41.864897,447,76,5306.76581279,27
126,10,648525,12.545321,41.864767,900,24,5226.01835018,38
127,10,649986,12.534272,41.860842,692,124,4768.12175808,31
128,10,29833,12.541195,41.86089,1001,28,5199.2540676,44
129,10,29612,12.52986,41.855084,537,42,4989.56684838,39
130,10,29392,12.528875,41.855833,678,41,4873.53135711,46
131,10,649987,12.519399,41.856447,665,168,4368.24294599,46
132,10,582020,12.511828,41.856369,951,101,4088.64117279,57
133,10,581590,12.507886,41.858121,840,25,3786.99177102,53
134,10,582019,12.501803,41.859539,289,54,3492.21621792,36
135,10,581594,12.489192,41.853558,1043,71,4075.19747076,86
136,10,28611,12.481181,41.84786,23,7,4790.03137418,31
137,10,28612,12.480679,41.847375,74,11,4851.03547945,33
138,10,566781,12.477356,41.84451,462,29,5221.98049394,46
139,10,581731,12.479781,41.846568,466,100,4954.04443077,52
140,10,581629,12.474808,41.840989,511,85,5653.30443993,42
141,10,582109,12.472519,41.836523,1077,96,6181.81254417,71
142,10,551572,12.469991,41.832076,120,18,6714.17723981,35
143,10,582110,12.469021,41.830343,1197,115,6921.47042287,73
144,10,582111,12.466052,41.826936,446,113,7354.90668439,39
145,10,568739,12.465297,41.823249,209,53,7764.84604032,34
146,10,568742,12.467342,41.824645,644,118,7568.23138212,53
147,10,568743,12.456832,41.806405,1618,301,9760.03489467,103
148,10,549040,12.453206,41.800825,379,49,10442.3327583,33
149,10,549039,12.456638,41.800425,57,14,10399.7616636,26
150,10,647077,12.461444,41.799844,340,67,10355.6132034,32
151,10,581593,12.498501,41.859613,265,54,3432.75140915,38
152,10,28899,12.491419,41.854987,548,67,3908.87080164,52
153,10,28617,12.486172,41.851247,42,9,4353.67012562,34
154,10,21437,12.483589,41.849415,276,40,4584.828098,42
155,10,21439,12.479577,41.84655,43,12,4959.58725506,31
156,10,647078,12.456929,41.807935,75,6,9595.69160203,30
157,10,581969,12.464328,41.81826,217,45,8319.01422456,38
158,10,30087,12.464745,41.817977,7,3,8339.62214724,32
159,10,646917,12.466844,41.819149,287,53,8167.63758542,40
160,10,646920,12.469323,41.819818,121,27,8044.53064391,31
161,10,28342,12.469789,41.831195,187,25,6812.86746058,35
162,10,28348,12.471265,41.833829,65,10,6497.9953492,31
163,10,581730,12.486931,41.848976,349,63,4597.69044165,42
164,10,566780,12.488794,41.848102,33,7,4682.07441366,28
165,10,566779,12.491054,41.849721,36,13,4494.2849112,28
166,10,581729,12.492019,41.850411,83,25,4416.47173621,28
167,10,569080,12.496083,41.8513,280,72,4328.87518244,33
168,10,569079,12.50958,41.853131,943,172,4356.35708022,52
169,10,646957,12.513442,41.852286,325,28,4558.50670429,31
170,10,647906,12.518094,41.857343,70,14,4227.37096278,31
171,10,648526,12.527731,41.853323,265,42,5038.7348628,31
172,10,28293,12.531522,41.856457,203,23,4960.73117654,25
173,10,648027,12.554821,41.862996,179,46,6001.68632461,25
174,10,29319,12.555841,41.862426,26,6,6106.74288652,21
175,10,649005,12.554177,41.861779,226,33,6025.22273116,27
176,10,649007,12.55323,41.862065,230,45,5941.61967308,26
177,10,24752,12.463658,41.84898,5745,4,5157.5317293,526
178,10,59881,12.442523,41.811792,43,4,9638.44428544,15
179,10,58753,12.437129,41.819567,43,3,9083.66261083,9
180,10,57112,12.478145,41.855408,1,2,4036.96809599,34
181,10,57832,12.471559,41.860061,6061,4,3762.90541215,670
182,10,29821,12.436949,41.817647,613,4,9275.8324625,19
183,10,57411,12.479875,41.870971,7406,5,2370.18010557,868
184,10,5991,12.506402,41.904807,40,2,2001.35367264,9
185,10,57931,12.503679,41.903301,399,2,1735.79922548,16
186,10,29472,12.468443,41.881382,2986,2,2210.06901246,267
187,10,29478,12.47805,41.855438,15,3,4036.09044919,34
188,10,7571,12.50559,41.903705,39,4,1862.71168036,10
189,10,57682,12.455053,41.860709,5183,2,4503.99286139,443
190,10,58583,12.503357,41.904389,322,7,1824.93736124,12
191,10,56821,12.500234,41.907139,42,3,1995.29002125,6
192,10,50594049,12.541637,41.866062,2256,6,4891.12161612,108
193,10,6219088,12.538275,41.869358,51,4,4459.71076559,15
194,10,6219089,12.535087,41.866726,18,3,4402.08903744,17
195,10,597647,12.595379,41.836585,18,11,10422.5409418,40
196,10,30378,12.382352,41.935714,109,2,10432.5682529,5
197,10,54242,12.385099,41.909676,507,2,9158.04340461,9
198,10,45217,12.436152,41.936927,698,2,6977.8529967,5
199,10,46293,12.592537,41.841596,572,3,9915.95466803,65
200,10,28353,12.480987,41.800308,50,2,10025.6957615,38
201,10,23962,12.590777,41.838267,58,2,10002.3156442,51
202,10,28879,12.452122,41.826894,425,7,7781.12301203,39
203,10,10086632,12.440854,41.941427,13,4,7116.60858485,4
204,10,10086629,12.440804,41.941467,13,4,7122.65098263,4
205,10,10084612,12.421049,41.941096,21,3,8183.01247886,6
206,10,10035836,12.454034,41.814302,1382,2,9007.15315916,100
207,10,10035830,12.458716,41.824376,923,3,7823.00813457,74
208,10,10084609,12.421607,41.941039,84,4,8145.23112414,6
209,10,10068510,12.419592,41.943592,1638,6,8462.71073757,10
210,10,10084429,12.547966,41.864667,1,2,5417.92057472,19
211,10,10084432,12.548025,41.86474,8,2,5417.86162541,19
212,10,10086880,12.568406,41.833029,488,4,8954.49235862,39
213,10,10413761,12.457754,41.936914,359,5,5931.40650699,4
214,10,10086879,12.587996,41.834798,409,7,10045.878367,60
215,10,10086881,12.585468,41.842565,211,7,9367.73180784,51
216,10,10065561,12.584069,41.843404,32,2,9219.21908496,43
217,10,10085031,12.570921,41.815017,28,2,10595.9635569,26
218,10,10084700,12.5828,41.840883,387,12,9294.61896636,61
219,10,10084706,12.583047,41.841041,336,4,9300.88413618,60
220,10,10032739,12.458704,41.816054,4719,21,8693.12957512,308
221,10,10086774,12.459894,41.8184,477,2,8414.61643777,54
222,10,10034219,12.611162,41.882503,753,69,9899.46353,37
223,10,10085346,12.602518,41.865237,762,29,9556.68040252,43
224,10,10085340,12.604817,41.864472,287,2,9764.0414488,32
225,10,10087221,12.574381,41.880017,18,2,6902.91324982,17
226,10,10085149,12.574148,41.879824,13,2,6887.3903429,15
227,10,10084832,12.469825,41.833992,207,5,6513.8475854,36
228,10,10084835,12.469956,41.834402,218,7,6467.10148125,35
229,10,10084615,12.421396,41.940991,39,5,8154.15943835,6
230,10,10412399,12.502807,41.902016,22,2,1576.73721095,10
231,10,10413054,12.52496,41.871597,69,6,3404.74722281,13
232,10,10412776,12.523966,41.871361,5,2,3355.75188064,14
233,10,10413051,12.52338,41.871428,6,2,3313.14596288,14
234,10,10398780,12.520131,41.933668,20,4,5353.38362364,9
235,10,10381980,12.455014,41.911125,16,4,3873.53915351,7
236,10,10401939,12.486964,41.897419,150,2,919.847012248,11
237,10,10035833,12.454377,41.826765,20,2,7715.71605951,32
238,10,10412525,12.505433,41.908265,163,3,2284.76504738,7
239,10,10362490,12.469666,41.943744,0,2,6240.23001552,5
240,10,10414631,12.535884,41.887715,52,2,3624.96208937,12
241,10,10084436,12.550042,41.859906,6,3,5852.58888296,20
242,10,10084433,12.549933,41.859962,8,5,5841.60766256,20
243,10,10084430,12.550009,41.859932,9,7,5848.68694309,20
244,10,9510114,12.442984,41.830228,16120,2,7817.87009152,1355
245,10,10084762,12.565581,41.897384,415,28,6131.4376404,28
246,10,10084759,12.566259,41.898597,1056,27,6206.04742811,38
247,10,10084765,12.566007,41.897459,164,8,6167.57347718,25
248,10,10084287,12.565498,41.901198,481,2,6194.08511967,30
249,10,10414720,12.531321,41.911194,232,11,3989.86844369,13
250,10,28357,12.48217,41.801379,52,5,9898.41267585,43
251,10,10084266,12.482525,41.801327,3,2,9901.69880624,40
252,10,10085341,12.612757,41.89204,4291,329,9996.52857748,127
253,10,10085344,12.604707,41.871248,1822,249,9561.71672631,65
254,10,10085345,12.609125,41.879031,2038,231,9772.60977118,61
255,10,10059920,12.482309,41.801572,65,8,9876.07478312,43
256,10,10084259,12.481826,41.801624,6,3,9873.78322564,42
257,10,10059926,12.482281,41.801499,61,8,9884.35016049,43
258,10,10412234,12.504487,41.880263,38,10,1493.16278516,18
259,10,10412237,12.504522,41.880279,35,9,1493.81930763,18
260,10,10412231,12.504625,41.880349,23,7,1493.93459267,17
261,10,10085241,12.591473,41.868409,12,3,8577.18823729,23
262,10,10411909,12.488143,41.979273,11081,12,9902.60986373,316
263,10,10413629,12.560518,41.945124,36,5,8321.66375583,25
264,10,10085949,12.56031,41.944768,88,11,8280.95576398,26
265,10,10085952,12.558461,41.944937,233,5,8191.19335716,30
266,10,10085355,12.598192,41.855568,281,2,9591.87107807,41
267,10,10396149,12.525973,41.911537,47,4,3663.84380513,12
268,10,10084262,12.481614,41.801495,44,2,9889.62432578,43
269,10,10065567,12.576254,41.837913,965,2,9068.84528578,73
270,10,10085441,12.497716,41.98283,34,4,10301.2882233,14
271,10,10085444,12.497035,41.98296,66,4,10313.4234288,14
272,10,10086159,12.580441,41.887688,4095,6,7317.86809382,167
273,10,10067353,12.375479,41.917667,10,2,10165.3687089,5
274,10,10085543,12.5153,41.970153,69,2,9085.50915481,14
275,10,10085955,12.554496,41.94559,47,2,8030.08197185,21
276,10,10071114,12.564528,41.951602,1181,76,9078.63167397,39
277,10,10071113,12.556172,41.948766,410,43,8390.55152896,27
278,10,10085951,12.551748,41.947145,31,7,8021.12251566,20
279,10,10414840,12.543602,41.940608,949,11,7033.71977491,31
280,10,10414843,12.543148,41.940699,48,4,7019.08450805,19
281,10,10065670,12.551259,41.944969,792,9,7806.44131581,36
282,10,10071110,12.553557,41.945224,276,24,7948.97472595,30
283,10,10085957,12.557172,41.94163,548,6,7848.6734845,29
284,10,10084761,12.563434,41.89384,23,4,5914.92731927,18
285,10,10414721,12.526083,41.911969,24,3,3701.99485864,12
286,10,29317,12.56928,41.865092,39,2,6968.53237582,21
287,10,29673,12.569843,41.864895,87,2,7020.12621029,21
288,10,10413394,12.534981,41.870015,4,4,4188.80313785,14
289,10,10413391,12.535003,41.870259,0,2,4175.92311642,14
290,10,10085630,12.565982,41.888547,10,4,6115.2675323,13
291,10,10412049,12.518173,41.888617,263,4,2151.68508144,19
292,10,10413922,12.512741,41.892219,59,4,1709.0378436,19
293,10,10413923,12.510987,41.890274,299,18,1548.35817882,26
294,10,10412402,12.501663,41.899708,2,2,1312.00795083,9
295,10,28632,12.439926,41.853246,81,6,5979.06995705,11
296,10,46613,12.455599,41.907986,3,5,3633.90905514,9
297,10,801,12.466804,41.949755,25,4,6948.41145425,4
298,10,10403281,12.466756,41.949742,9,3,6948.25104462,4
299,10,17684000,12.444781,41.87526,131,5,4280.27277711,23
300,10,10085170,12.441452,41.872042,502,4,4678.77469175,26
301,10,10084953,12.443032,41.876283,69,7,4373.09460188,19
302,10,10414849,12.529118,41.869037,198,3,3851.68661965,16
303,10,10414852,12.528889,41.869109,218,4,3831.74491089,17
304,10,10067290,12.410973,41.820166,350,792,10300.629212,10
305,10,10413864,12.530916,41.933634,836,5,5792.26566611,21
306,10,10411863,12.481169,41.900269,428,9,1454.47806017,19
307,10,10411860,12.481135,41.901529,179,4,1566.58332809,14
308,10,10414033,12.48235,41.872906,328,11,2089.15105492,34
309,10,10414030,12.482857,41.870365,794,7,2336.41459646,59
310,10,10035829,12.466278,41.829223,956,8,7106.97930996,64
311,10,10364682,12.482354,41.869774,374,3,2412.34319359,34
312,10,10392769,12.522131,41.908672,40,3,3215.08142845,8
313,10,10085071,12.441139,41.857356,587,5,5598.73099862,22
314,10,10085069,12.441926,41.859101,87,2,5423.92177503,10
315,10,10085012,12.558226,41.808002,307,3,10641.6247837,15
316,10,10085226,12.571736,41.84916,0,2,8012.98264411,26
317,10,10085379,12.432854,41.867466,1087,2,5543.95307503,25
318,10,10085382,12.432056,41.870086,762,2,5478.10606629,22
319,10,10396221,12.439957,41.864582,386,3,5194.27422602,14
320,10,10084951,12.441732,41.874321,548,5,4554.01946025,28
321,10,10085220,12.571562,41.849466,1314,3,7981.78835625,63
322,10,10085169,12.443574,41.868977,64,3,4682.09977664,15
323,10,10084950,12.442949,41.875551,145,4,4408.86075655,24
324,10,10085173,12.442023,41.874419,155,7,4527.53249819,22
325,10,10061342,12.413703,41.888929,277,3,6527.10503722,12
326,10,10084882,12.410619,41.89152,6861,25,6783.10863637,372
327,10,10084171,12.376703,41.886531,509,2,9605.11687681,10
328,10,10084954,12.439479,41.876393,760,5,4646.160665,31
329,10,10087219,12.584554,41.889428,14,3,7654.36156722,21
330,10,28633,12.439335,41.854313,3,5,5934.65650977,10
331,10,10032861,12.573367,41.892369,15,5,6729.73283316,20
332,10,29471,12.472692,41.863942,1434,6,3338.58503584,112
333,10,10395653,12.46588,41.861286,26,2,3887.90326163,18
334,10,10398779,12.510751,41.938548,171,2,5586.1750308,9
335,10,10085733,12.489746,41.816192,20,9,8219.90512735,22
336,10,10412192,12.473976,41.884468,85,2,1649.93648816,15
337,10,10412189,12.47393,41.884334,79,4,1659.224474,14
338,10,10412864,12.483283,41.922529,12,11,3671.40304561,5
339,10,10084704,12.580539,41.844577,1000,21,8903.81937203,74
340,10,10084707,12.581865,41.849373,373,3,8705.5519917,38
341,10,10084701,12.580883,41.842639,818,18,9051.26178673,70
342,10,10035832,12.470792,41.828802,53,4,7047.22291465,29
343,10,10087222,12.579697,41.882697,6,2,7298.58486326,19
344,10,10084480,12.499016,41.832979,18,27,6376.77459599,21
345,10,10067852,12.445249,41.962254,36,3,8907.86085962,3
346,10,28623,12.441371,41.876293,235,4,4501.97857997,24
347,10,10086190,12.559612,41.854789,378,3,6829.53708429,26
348,10,28932,12.441445,41.87428,109,10,4577.75358972,21
349,10,10084067,12.49386,41.974479,11,2,9364.8921225,13
350,10,10084064,12.493951,41.97445,4,2,9361.77658615,13
351,10,10084063,12.517871,41.983123,2200,6,10539.1834922,26
352,10,10411864,12.480819,41.900743,74,3,1513.60499758,14
353,10,10411861,12.480947,41.90124,120,3,1550.31468334,14
354,10,10412255,12.481586,41.88849,24,4,911.154004121,18
355,10,10412249,12.480397,41.890172,56,2,990.439341119,16
356,10,10413913,12.516186,41.928842,34,2,4729.10997192,13
357,10,10398703,12.516116,41.928602,7,2,4702.47418161,13
358,10,2461,12.519125,41.912991,30,2,3371.41996886,9
359,10,45291,12.525857,41.916358,17,2,4024.61786116,10
360,10,10412412,12.525577,41.916313,6,2,4004.96963666,10
361,10,10412916,12.48466,41.902705,9,3,1530.60200828,9
362,10,10086101,12.558133,41.835181,2,3,8194.93138458,27
363,10,10066059,12.423394,41.853226,404,6,7042.20672105,8
364,10,10066062,12.424009,41.853897,33,12,6957.32978006,8
365,10,10085256,12.426455,41.809624,46,3,10486.6653791,7
366,10,10085250,12.426426,41.809107,1,2,10536.960033,6
367,10,28758,12.606157,41.862329,12,2,9942.06819245,24
368,10,10411814,12.431787,41.899765,29,5,5136.07111476,6
369,10,10414199,12.462195,41.928147,11,3,4903.24184895,3
370,10,10086789,12.560725,41.89799,14,5,5741.90594722,20
371,10,10414032,12.483847,41.874909,212,4,1835.81949641,22
372,10,10396221,12.443216,41.867502,622,7,4791.87765922,21
373,10,51821,12.430896,41.863632,145,22,5890.46656735,10
374,10,10084703,12.582397,41.840163,38,11,9315.09927139,44
375,10,10416094,12.516978,41.947297,29,6,6666.16192593,12
376,10,30201,12.566639,41.899238,29,3,6248.27057465,24
377,10,10084281,12.571287,41.900421,709,7,6650.41101119,31
378,10,10067339,12.435364,41.97317,13,4,10358.9129899,3
379,10,10032740,12.457988,41.814953,239,2,8828.0598579,33
380,10,10084692,12.456755,41.822683,290,3,8057.2342404,42
381,10,10084695,12.456124,41.822642,266,2,8080.81907303,42
382,10,10084890,12.458608,41.8283,455,2,7420.83348691,42
383,10,10034942,12.468818,41.833398,584,5,6601.32199,49
384,10,10085470,12.560678,41.902533,849,7,5835.5622819,37
385,10,10413289,12.519964,41.881772,103,4,2476.04983313,11
386,10,10412054,12.516892,41.889089,824,3,2041.9628006,42
387,10,10412051,12.516564,41.884472,176,2,2108.58526313,14
388,10,10084649,12.412167,41.908781,47,6,6965.77619909,6
389,10,10084655,12.412249,41.908712,20,7,6957.00964592,6
390,10,10085694,12.413047,41.911259,245,2,6983.38434528,6
